DIV,WD,County,State,Station Name,DWR Abbrev,USGS Station ID,Data Source,Status,POR Start,POR End,UTM X,UTM Y,Location Accuracy,More Information,Location
1,2,WELD,CO,UNION DITCH AUGMENTATION RETURN,UAUGRTCO,,NCSDR,Active,2014,2023,527342,4467722,User supplied,https://dwr.state.co.us/Tools/Stations/UAUGRTCO,"(40.359622, -104.678)"
3,22,CONEJOS,CO,SAN ANTONIO RIVER NEAR MANASSA,SANMANCO,08248500,DWR,Active,1923,2023,422068.1,4114886,User supplied,https://dwr.state.co.us/Tools/Stations/SANMANCO,"(37.177162, -105.877918)"
1,2,WELD,CO,BRIGHTON RETURN,BRTWSTCO,,NWSDR,Active,2015,2023,513416,4426222,User supplied,https://dwr.state.co.us/Tools/Stations/BRTWSTCO,"(39.986068, -104.842872)"
1,5,BOULDER,CO,SOUTH BRANCH ST. VRAIN CREEK,SBRSTVCO,,SLWCD,Active,2009,2023,480436,4450845,User supplied,https://dwr.state.co.us/Tools/Stations/SBRSTVCO,"(40.207791, -105.229903)"
1,49,YUMA,CO,"SOUTH FORK REPUBLICAN RIVER NEAR IDALIA, CO.",REPSOICO,06825000,USGS,Historic,1950,1971,736692,4388813.9,User supplied,https://dwr.state.co.us/Tools/Stations/REPSOICO,"(39.616389, -102.242702)"
3,25,SAGUACHE,CO,GARNER CREEK NEAR VILLA GROVE,GARVILCO,,DWR,Active,1999,2023,429092.9,4225355.5,User supplied,https://dwr.state.co.us/Tools/Stations/GARVILCO,"(38.173334, -105.809534)"
1,7,JEFFERSON,CO,AGRICULTURAL DITCH,AGGDITCO,,DWR,Active,2015,2023,481309,4400861,GPS,https://dwr.state.co.us/Tools/Stations/AGGDITCO,"(39.757467, -105.218208)"
1,1,WELD,CO,"LONETREE CREEK NEAR GREELEY, CO.",LONGRECO,06753990,USGS,Historic,1993,2004,534868.1,4476951.3,User supplied,https://dwr.state.co.us/Tools/Stations/LONGRECO,"(40.442485, -104.588861)"
1,2,JEFFERSON,CO,WALNUT CR. ABV.PORTAL 3 AT RFP,,395347105120900,USGS,Historic,1996,1996,482475.8,4416276,User supplied,https://dwr.state.co.us/Tools/Stations/2176,"(39.896381, -105.204997)"
4,40,MONTROSE,CO,"CRYSTAL CREEK NEAR MAHER, CO.",,09127500,USGS,Historic,1945,1969,281608.6,4270033.7,User supplied,https://dwr.state.co.us/Tools/Stations/929,"(38.551941, -107.506176)"
2,11,CHAFFEE,CO,NORTH FORK RESERVOIR OUTLET,NSARSOCO,,UAWCD,Active,2012,2023,385016,4274386,User supplied,https://dwr.state.co.us/Tools/Stations/NSARSOCO,"(38.610544, -106.320661)"
7,30,LA PLATA,CO,"ANIMAS RIVER AT DURANGO, CO",ANIDURCO,09361500,USGS,Active,1897,2023,244629.3,4129732,GPS,https://dwr.state.co.us/Tools/Stations/ANIDURCO,"(37.279174, -107.880359)"
2,11,LAKE,CO,LAKE FORK CREEK ABOVE TURQUOISE,LKCTURCO,,DWR,Active,1984,2023,375593.4,4348983.5,User supplied,https://dwr.state.co.us/Tools/Stations/LKCTURCO,"(39.281297, -106.442416)"
5,45,GARFIELD,CO,"PORTER THREE MILE DITCH AT THREE MILE PASS, CO",PTMDTPCO,,DWR,Active,2004,2023,294085.5,4373952,User supplied,https://dwr.state.co.us/Tools/Stations/PTMDTPCO,"(39.490548, -107.394485)"
5,36,SUMMIT,CO,"SLATE CREEK AT UPPER STATION, NEAR DILLON, CO.",SLAUPPCO,09052800,USGS,Historic,1966,1994,397854.1,4402137.5,User supplied,https://dwr.state.co.us/Tools/Stations/SLAUPPCO,"(39.763051, -106.192536)"
1,6,,CO,GREEN DITCH RETURN TO BOULDER CREEK,GRNRTNCO,,DWR,Active,2022,2023,482612,4431829,Digitized off map,https://dwr.state.co.us/Tools/Stations/GRNRTNCO,"(40.036507, -105.203811)"
6,47,JACKSON,CO,"ILLINOIS CREEK AT WALDEN, CO.",ILLWALCO,06618500,USGS,Historic,1923,1947,391011,4509182.7,User supplied,https://dwr.state.co.us/Tools/Stations/ILLWALCO,"(40.726375, -106.290593)"
1,7,,CO,FARMERS HIGHLINE SIGNAL DITCH,SIGDITCO,,DWR,Active,2018,2023,501955,4418968,GPS,https://dwr.state.co.us/Tools/Stations/SIGDITCO,"(39.920815, -104.977133)"
4,62,MONTROSE,CO,"GUNNISON TUNNEL NEAR MONTROSE, CO.",,09127999,USGS,Historic,1915,1965,269012.2,4267610,User supplied,https://dwr.state.co.us/Tools/Stations/2265,"(38.526936, -107.649793)"
1,6,,CO,DAVIDSON DITCH,DAVDITCO,,DWR,Active,2022,2023,477866,4420974,Digitized off map,https://dwr.state.co.us/Tools/Stations/DAVDITCO,"(39.938601, -105.259081)"
1,8,,CO,HIGHLINE CANAL,HLNCANCO,,DWR,Active,2018,2023,490006,4370355,GPS,https://dwr.state.co.us/Tools/Stations/HLNCANCO,"(39.482743, -105.116219)"
5,38,PITKIN,CO,"NO NAME CREEK FEEDER CONDUIT NEAR ASPEN, CO",,09073890,USGS,Historic,1980,2022,351438.4,4338467.7,User supplied,https://dwr.state.co.us/Tools/Stations/1122,"(39.182775, -106.720052)"
1,7,CLEAR CREEK,CO,CHICAGO CREEK BLW DEVILS CANYON NR IDAHO SPRGS C,CHIDEVCO,,DWR,Active,1994,2023,450960.9,4396501.5,User supplied,https://dwr.state.co.us/Tools/Stations/CHIDEVCO,"(39.716986, -105.572152)"
5,51,GRAND,CO,"WILLIAMS FORK ABOVE DARLING CREEK, NEAR LEAL, CO",WILDARCO,09035700,USGS,Active,1965,2023,412192.4,4405751.2,User supplied,https://dwr.state.co.us/Tools/Stations/WILDARCO,"(39.797199, -106.025655)"
6,58,ROUTT,CO,"WALTON CREEK NEAR STEAMBOAT SPRINGS, CO.",WLTNCKCO,09238500,DWR,Active,1965,2022,350988,4474845,Digitized off map,https://dwr.state.co.us/Tools/Stations/WLTNCKCO,"(40.410902, -106.756233)"
6,44,MOFFAT,CO,"WILLIAMS FORK AT MOUTH, NEAR HAMILTON, CO.",WIFOHACO,09249750,USGS,Historic,1984,2002,275415.8,4479650.5,User supplied,https://dwr.state.co.us/Tools/Stations/WIFOHACO,"(40.437195, -107.647855)"
2,10,EL PASO,CO,CASCADE CREEK NEAR CASCADE CO,CASCRKCO,,DWR,Historic,2005,2009,501782.4,4305001.7,,https://dwr.state.co.us/Tools/Stations/CASCRKCO,"(38.893899, -104.979461)"
1,6,BOULDER,CO,"BOULDER CREEK NEAR ORODELL, CO.",BOCOROCO,06727000,DWR,Active,1906,2023,471790,4428534,Digitized off map,https://dwr.state.co.us/Tools/Stations/BOCOROCO,"(40.006534, -105.330525)"
7,33,,CO,PIONEER DITCH AT THE COLORADO-NEW MEXICO STATELINE,PIODITCO,,DWR,Active,1991,2023,216439,4099608,User supplied,https://dwr.state.co.us/Tools/Stations/PIODITCO,"(36.999893, -108.186485)"
6,44,ROUTT,CO,"EAST FORK OF WILLIAMS FORK AB WILLOW CREEK, CO.",EAFOWACO,09248600,USGS,Historic,1956,1972,304834,4459263.2,User supplied,https://dwr.state.co.us/Tools/Stations/EAFOWACO,"(40.261094, -107.295069)"
1,4,LARIMER,CO,EAGLE DITCH,EAGDITCO,,NWSDR,Historic,2011,2013,487754,4457203,User supplied,https://dwr.state.co.us/Tools/Stations/EAGDITCO,"(40.265211, -105.144032)"
5,38,PITKIN,CO,"HUNTER CREEK CONDUIT BYPASS NEAR ASPEN, CO",,09073721,USGS,Historic,2009,2022,354913.7,4341156.2,User supplied,https://dwr.state.co.us/Tools/Stations/3594,"(39.207573, -106.6804)"
1,7,JEFFERSON,CO,FARMERS HIGHLINE TO STANDLEY LAKE,FHLSTACO,,DWR,Active,2015,2023,490465,4411392,GPS,https://dwr.state.co.us/Tools/Stations/FHLSTACO,"(39.852504, -105.111474)"
4,62,HINSDALE,CO,"CEBOLLA CREEK NEAR LAKE CITY, CO.",CEBLAKCO,09121500,USGS,Historic,1946,1954,309537.2,4205937.7,User supplied,https://dwr.state.co.us/Tools/Stations/CEBLAKCO,"(37.981116, -107.168676)"
4,40,DELTA,CO,"IRON CREEK NEAR CRAWFORD, CO.",,09129500,USGS,Historic,1947,1952,273613.7,4284572.5,User supplied,https://dwr.state.co.us/Tools/Stations/708,"(38.680822, -107.602566)"
1,4,LARIMER,CO,SOUTH SIDE DITCH,SOSDITCO,,NWSDR,Active,2010,2023,483757,4474084,User supplied,https://dwr.state.co.us/Tools/Stations/SOSDITCO,"(40.417228, -105.191469)"
1,2,ADAMS,CO,"SAND CRK ABV BURLINGTON DITCH NR COMMERCE CITY, CO",,06714360,USGS,Historic,2013,2023,504251.2,4406698.3,User supplied,https://dwr.state.co.us/Tools/Stations/5780,"(39.810253, -104.950346)"
4,40,MONTROSE,CO,"POTTER CREEK NEAR COLUMBINE PASS, CO.",POTCOLCO,09149900,USGS,Historic,1980,1981,210959.5,4264245.6,User supplied,https://dwr.state.co.us/Tools/Stations/POTCOLCO,"(38.479719, -108.31342)"
3,20,HINSDALE,CO,RIO GRANDE AT THIRTY MILE BRIDGE NEAR CREEDE,RIOMILCO,08213500,DWR,Active,1909,2023,301197.5,4177690.5,User supplied,https://dwr.state.co.us/Tools/Stations/RIOMILCO,"(37.724923, -107.25579)"
3,20,HINSDALE,CO,RIO GRANDE ABOVE MOUTH OF LA JARA,RIOLAJCO,,DWR,Historic,1970,1979,304241.3,4163809,User supplied,https://dwr.state.co.us/Tools/Stations/RIOLAJCO,"(37.600558, -107.217562)"
6,44,MOFFAT,CO,"FORTIFICATION CREEK NEAR FORTIFICATION, CO",FORTINCO,09246920,USGS,Historic,1984,2005,285470.7,4513429.3,User supplied,https://dwr.state.co.us/Tools/Stations/FORTINCO,"(40.743862, -107.540908)"
1,1,,CO,70 RANCH RESERVOIR INLET FROM RIVER PUMP,70RRINCO,,DWR,Active,2019,2023,548980,4465880,GPS,https://dwr.state.co.us/Tools/Stations/70RRINCO,"(40.342037, -104.423317)"
,,,,"RIO GRANDE BELOW OLD FORT QUITMAN, TX.",RIOFORTE,,NMEX,Historic,1995,2002,442059.1,3439165,User supplied,https://dwr.state.co.us/Tools/Stations/RIOFORTE,"(31.084858, -105.60746)"
4,40,DELTA,CO,"CURRANT CREEK NEAR CEDAREDGE, CO.",CURCEDCO,09136500,USGS,Historic,1948,1954,249386.7,4304092.8,User supplied,https://dwr.state.co.us/Tools/Stations/CURCEDCO,"(38.84999, -107.887849)"
4,40,DELTA,CO,"TONGUE CREEK AT CORY, CO",TONCORCO,09144200,USGS,Historic,1957,1987,239829,4297486.9,User supplied,https://dwr.state.co.us/Tools/Stations/TONCORCO,"(38.787767, -107.995356)"
7,30,LA PLATA,CO,"ANIMAS RIVER AT TALL TIMBER RESORT ABOVE TACOMA,CO",ANITIMCO,09359500,USGS,Active,1945,2023,254426.3,4161773.1,GPS,https://dwr.state.co.us/Tools/Stations/ANITIMCO,"(37.570282, -107.780635)"
7,30,,CO,BASIN CREEK BELOW RIDGES BASIN RESERVOIR,BASBBACO,,BOR,Active,2018,2023,243363.8,4123180.8,GPS,https://dwr.state.co.us/Tools/Stations/BASBBACO,"(37.219851, -107.892354)"
1,7,CLEAR CREEK,CO,GUANELLA RESERVOIR INFLOW,GUAINFCO,,DWR,Active,2005,2023,438846,4401456,GPS,https://dwr.state.co.us/Tools/Stations/GUAINFCO,"(39.760837, -105.713949)"
7,33,LA PLATA,CO,"GOVERNMENT DRAW ABOVE LONG HOLLOW RESERVOIR NEAR RED MESA, CO",GOVDRACO,,DWR,Active,2014,2023,218605.7,4107578.5,GPS,https://dwr.state.co.us/Tools/Stations/GOVDRACO,"(37.072279, -108.165146)"
6,43,RIO BLANCO,CO,"WHITE RIVER BELOW NORTH ELK CREEK NEAR BUFORD, CO",,09304115,USGS,Historic,2003,2009,269790.8,4425682.8,GPS,https://dwr.state.co.us/Tools/Stations/3804,"(39.949985, -107.694797)"
5,38,PITKIN,CO,"CHAPMAN GULCH NEAR NORRIE, CO.",CHAGNOCO,09077950,USGS,Historic,1966,1972,358949.8,4347703.7,User supplied,https://dwr.state.co.us/Tools/Stations/CHAGNOCO,"(39.267218, -106.635042)"
5,38,PITKIN,CO,"FRYINGPAN RIVER AT NORRIE, CO.",FRYANOCO,09078000,USGS,Historic,1910,1983,357090,4354799.8,User supplied,https://dwr.state.co.us/Tools/Stations/FRYANOCO,"(39.330827, -106.658102)"
,99,,WY,"NORTH PLATTE RIVER BELOW WHALEN DIVERSION DAM, WY",,06657000,USGS,Historic,1915,2023,530694.9,4676604.2,GPS,https://dwr.state.co.us/Tools/Stations/2727,"(42.241023, -104.62796)"
5,72,MESA,CO,"BADGER WASH OBSERVATION RES 4-A NEAR MACK, CO.",BADOBSCO,09160000,USGS,Historic,1976,1982,161152.3,4360892.6,User supplied,https://dwr.state.co.us/Tools/Stations/BADOBSCO,"(39.331099, -108.930955)"
1,64,,CO,CITY OF STERLING PAWNEE DITCH AUG RETURN,PAWRTNCO,,DWR,Active,2020,2023,638288,4480302,Digitized off map,https://dwr.state.co.us/Tools/Stations/PAWRTNCO,"(40.461896, -103.36894)"
1,6,BOULDER,CO,"MIDDLE BOULDER CREEK AT NEDERLAND, CO.",BOCMIDCO,06725500,DWR,Active,1907,2023,456916.9,4423623.1,User supplied,https://dwr.state.co.us/Tools/Stations/BOCMIDCO,"(39.96166, -105.50445)"
1,7,SUMMIT,CO,VIDLER TUNNEL NEAR ARGENTINE PASS,VIDTUNCO,09047300,DWR,Active,1970,2023,432196.7,4386372.2,User supplied,https://dwr.state.co.us/Tools/Stations/VIDTUNCO,"(39.624435, -105.790015)"
2,67,BENT,CO,KICKING BIRD CANAL,KKBCANCO,,DWR,Active,1987,2023,675135,4221466,User supplied,https://dwr.state.co.us/Tools/Stations/KKBCANCO,"(38.12407, -103.001971)"
1,5,BOULDER,CO,RURAL DITCH TAIL RETURN TO ST. VRAIN CREEK,RUTAILCO,,NWSDR,Active,2015,2023,504127,4447198,GPS,https://dwr.state.co.us/Tools/Stations/RUTAILCO,"(40.175151, -104.951538)"
1,5,BOULDER,CO,BOULDER FEEDER CANAL TO LEFTHAND CREEK,BFCLHCCO,,DWR,Historic,1954,1999,481202.2,4439278.7,User supplied,https://dwr.state.co.us/Tools/Stations/BFCLHCCO,"(40.103605, -105.220565)"
4,68,OURAY,CO,"UNCOMPAHGRE RIVER AT OURAY, CO.",,09145000,USGS,Historic,1916,1924,265079.6,4211321.4,User supplied,https://dwr.state.co.us/Tools/Stations/1333,"(38.019162, -107.676178)"
1,65,YUMA,CO,"REPUBLICAN RIVER COMPACT COMPLIANCE PIPELINE NEAR LAIRD, CO",RRCCPLCO,6504500,DWR,Active,2012,2023,750782,4439915,Digitized off map,https://dwr.state.co.us/Tools/Stations/RRCCPLCO,"(40.072199, -102.05919)"
5,36,GRAND,CO,"BLUE RIVER BEL SPRUCE CR NR KREMMLING, CO",BLUSPRCO,09057520,USGS,Historic,1989,1994,383821,4424602.7,User supplied,https://dwr.state.co.us/Tools/Stations/BLUSPRCO,"(39.963605, -106.360318)"
1,7,CLEAR CREEK,CO,"CLEAR CREEK AT IDAHO SPRINGS, CO.",CLEIDACO,06717500,USGS,Historic,1910,1912,455994,4399271.7,User supplied,https://dwr.state.co.us/Tools/Stations/CLEIDACO,"(39.742218, -105.513619)"
2,17,LAS ANIMAS,CO,"BIG ARROYO NEAR THATCHER, CO",BIGANTCO,07120620,USGS,Historic,1983,1990,586452,4156874.7,User supplied,https://dwr.state.co.us/Tools/Stations/BIGANTCO,"(37.554841, -104.021232)"
2,19,LAS ANIMAS,CO,"FRIJOLE CREEK NEAR ALFALFA, CO",FRIALFCO,07125100,USGS,Historic,1957,1968,570016.2,4117313.9,User supplied,https://dwr.state.co.us/Tools/Stations/FRIALFCO,"(37.199674, -104.21104)"
1,9,JEFFERSON,CO,"BEAR CREEK ABOVE EVERGREEN, CO",BCREVRCO,06710385,USGS,Active,1984,2023,471085.2,4387097.8,User supplied,https://dwr.state.co.us/Tools/Stations/BCREVRCO,"(39.633175, -105.336957)"
6,43,RIO BLANCO,CO,"LOST CREEK NEAR BUFORD, CO.",LOSTBUCO,09302450,USGS,Historic,1964,1989,289394.5,4436255.9,User supplied,https://dwr.state.co.us/Tools/Stations/LOSTBUCO,"(40.050263, -107.468966)"
1,5,BOULDER,CO,NORTHWEST MUTUAL DITCH,NORMUTCO,,NWSDR,Active,2010,2023,485728,4446964,User supplied,https://dwr.state.co.us/Tools/Stations/NORMUTCO,"(40.172932, -105.167632)"
2,67,PROWERS,CO,GRANADA IRRIGATION CANAL AUGMENTATION STATION WEST,GICAGWCO,,DWR,Active,2015,2023,734246,4218678,User supplied,https://dwr.state.co.us/Tools/Stations/GICAGWCO,"(38.085572, -102.329105)"
1,4,BOULDER,CO,SAINT VRAIN SUPPLY CANAL T.O. TO L. THOMPSON RIV,SVSLT1CO,,DWR,Historic,1953,1999,482142.4,4456141,User supplied,https://dwr.state.co.us/Tools/Stations/SVSLT1CO,"(40.255543, -105.210004)"
2,17,OTERO,CO,"CROOKED ARROYO NEAR LA JUNTA, CO.",CROLAJCO,07122500,USGS,Historic,1922,1925,624023.9,4206603.2,User supplied,https://dwr.state.co.us/Tools/Stations/CROLAJCO,"(37.998624, -103.587454)"
2,12,FREMONT,CO,"ARKANSAS RIVER AT PARKDALE, CO.",ARKPARCO,07094500,USGS,Active,1945,2023,467416.7,4259941.3,User supplied,https://dwr.state.co.us/Tools/Stations/ARKPARCO,"(38.487222, -105.373611)"
1,4,,CO,LOVELAND GREELEY RES RETURN TO BIG T RIVER,LGRRTNCO,,NWSDR,Active,2020,2023,492550,4471402,Digitized off map,https://dwr.state.co.us/Tools/Stations/LGRRTNCO,"(40.393191, -105.087793)"
2,12,,CO,MIDDLE BEAVER CREEK FLUME,1201151A,,DWR,Active,2021,2022,498397,4291495,GPS,https://dwr.state.co.us/Tools/Stations/1201151A,"(38.772173, -105.018453)"
7,71,MONTEZUMA,CO,SUMMIT RES OUTLET,7102002A,,DWR,Historic,2009,2022,200113.7,4147246,GPS,https://dwr.state.co.us/Tools/Stations/7102002A,"(37.423495, -108.388791)"
1,2,JEFFERSON,CO,WALNUT CREEK AT INDIANA ST. AT ROCKY FLATS PLANT,,395407105095900,USGS,Historic,1994,1996,485754.2,4416916.6,User supplied,https://dwr.state.co.us/Tools/Stations/2180,"(39.902218, -105.166666)"
1,7,ADAMS,CO,CLEAR CREEK AT DERBY,CLEDERCO,06720000,DWR,Active,1914,2023,503506,4408678,User supplied,https://dwr.state.co.us/Tools/Stations/CLEDERCO,"(39.828097, -104.959039)"
1,2,,CO,THOMPSON DITCH,TOMDITCO,,NWSDR,Active,2019,2023,505780,4428063,Digitized off map,https://dwr.state.co.us/Tools/Stations/TOMDITCO,"(40.002742, -104.932294)"
,99,,AZ,"LITTLE COLORADO RIVER NEAR CAMERON, ARIZ.",,09402000,USGS,Historic,1947,2023,-92857.1,3995770.2,User supplied,https://dwr.state.co.us/Tools/Stations/1917,"(35.926382, -111.567368)"
5,51,GRAND,CO,"VASQUEZ CREEK AT WINTER PARK, CO",VASWINCO,09025000,USGS,Active,1934,2023,432889.9,4419202.6,User supplied,https://dwr.state.co.us/Tools/Stations/VASWINCO,"(39.920275, -105.785296)"
4,59,GUNNISON,CO,"TAYLOR RIVER BELOW TAYLOR PARK RESERVOIR, CO.",TAYBERCO,09109000,USGS,Active,1938,2023,360297.1,4297846.4,User supplied,https://dwr.state.co.us/Tools/Stations/TAYBERCO,"(38.818329, -106.60921)"
3,20,RIO GRANDE,CO,PRAIRIE DITCH AT HIGHWAY,2002034A,,DWR,Historic,2010,2022,398598,4166511,GPS,https://dwr.state.co.us/Tools/Stations/2002034A,"(37.640153, -106.149352)"
2,10,EL PASO,CO,"TURKEY CREEK NEAR FOUNTAIN, CO",TURFOUCO,07099215,USGS,Active,1978,2017,509167.8,4273688.9,User supplied,https://dwr.state.co.us/Tools/Stations/TURFOUCO,"(38.611668, -104.894707)"
2,14,PUEBLO,CO,"ARKANSAS RIVER NEAR AVONDALE, CO.",ARKAVOCO,07109500,USGS,Active,1939,2023,552576.2,4233508.8,User supplied,https://dwr.state.co.us/Tools/Stations/ARKAVOCO,"(38.248066, -104.399149)"
2,67,,CO,JBS GATE 186,JBS186CO,,DWR,Active,2017,2023,698717,4222131,,https://dwr.state.co.us/Tools/Stations/JBS186CO,"(38.125177, -102.732932)"
4,41,MONTROSE,CO,"SPRING CREEK NEAR MONTROSE, CO.",,09149420,USGS,Historic,1977,1981,242788.1,4253440.4,User supplied,https://dwr.state.co.us/Tools/Stations/1237,"(38.392212, -107.945078)"
5,37,EAGLE,CO,"RED SANDSTONE CREEK NEAR MINTURN, CO.",REDSANCO,09066400,USGS,Active,1963,2008,379821.4,4393486.6,User supplied,https://dwr.state.co.us/Tools/Stations/REDSANCO,"(39.682773, -106.401433)"
7,30,LA PLATA,CO,FLORIDA FARMERS CANAL,FARMERCO,,DWR,Active,1999,2023,252249.1,4131132,User supplied,https://dwr.state.co.us/Tools/Stations/FARMERCO,"(37.293838, -107.794974)"
1,6,,CO,NORTH BOULDER FARMERS DITCH RETURN TO BOULDER CREEK,NBFRTNCO,,DWR,Active,2022,2023,476234.5,4429453,GPS,https://dwr.state.co.us/Tools/Stations/NBFRTNCO,"(40.01495, -105.278493)"
2,79,HUERFANO,CO,"HUERFANO RIVER NEAR BADITO, CO.",HUENADCO,07112000,USGS,Historic,1941,1946,498360.5,4175613.2,User supplied,https://dwr.state.co.us/Tools/Stations/HUENADCO,"(37.727791, -105.018621)"
6,47,JACKSON,CO,"MICHIGAN RIVER NEAR COWDREY, CO.",MIRICOCO,06619000,USGS,Historic,1904,1947,387298.9,4524258.6,User supplied,https://dwr.state.co.us/Tools/Stations/MIRICOCO,"(40.861651, -106.337259)"
1,3,LARIMER,CO,"LITTLE BEAVER CREEK NEAR RUSTIC, CO",LIBERUCO,06748530,USGS,Historic,1960,1973,452212.9,4497065.3,User supplied,https://dwr.state.co.us/Tools/Stations/LIBERUCO,"(40.62304, -105.565008)"
4,41,MONTROSE,CO,GARNET DITCH,GARNETCO,4100527,DWR,Active,2011,2023,238558,4283799,User supplied,https://dwr.state.co.us/Tools/Stations/GARNETCO,"(38.664208, -108.004801)"
1,5,BOULDER,CO,ZWECK AND TURNER DITCH,ZWETURCO,,SLWCD,Active,2009,2023,484184,4448311,User supplied,https://dwr.state.co.us/Tools/Stations/ZWETURCO,"(40.18504, -105.185799)"
5,45,MESA,CO,"CLEAR FORK FEEDER DITCH NEAR CLEAR FORK, CO",CLFOFDCO,,DWR,Active,1939,2023,290394,4348204,GPS,https://dwr.state.co.us/Tools/Stations/CLFOFDCO,"(39.257856, -107.42933)"
6,58,ROUTT,CO,"SERVICE CREEK NEAR OAK CREEK, CO.",SEROAKCO,09237800,USGS,Historic,1965,1973,346891.4,4462147.5,User supplied,https://dwr.state.co.us/Tools/Stations/SEROAKCO,"(40.295825, -106.801451)"
6,58,ROUTT,CO,"MORRISON CREEK ABOVE MILES RANCH, CO",MORCRECO,,DWR,Historic,1990,1991,347865.9,4454261.5,User supplied,https://dwr.state.co.us/Tools/Stations/MORCRECO,"(40.22499, -106.788114)"
6,58,GRAND,CO,"NORTH FORK WALTON CREEK NR RABBIT EARS PASS, CO.",NOFWARCO,09238300,USGS,Historic,1972,1985,359989.3,4472965.8,User supplied,https://dwr.state.co.us/Tools/Stations/NOFWARCO,"(40.395544, -106.649779)"
5,51,GRAND,CO,COLORADO RIVER AT GRAND LAKE (NORTH FORK),COLGRAND,,NCWCD,Active,2003,2023,427023.6,4452419.9,User supplied,https://dwr.state.co.us/Tools/Stations/COLGRAND,"(40.219031, -105.857675)"
1,6,,CO,HOWELL DITCH NORTH FLUME,HONDITCO,,DWR,Active,2022,2023,493650,4435974,GPS,https://dwr.state.co.us/Tools/Stations/HONDITCO,"(40.074014, -105.074482)"
2,11,LAKE,CO,"HALFMOON CREEK NEAR LEADVILLE, CO.",HALLEACO,07083500,USGS,Historic,1911,1914,381727.6,4340141.1,User supplied,https://dwr.state.co.us/Tools/Stations/HALLEACO,"(39.202495, -106.369754)"
1,6,,CO,EAST BOULDER DITCH BYPASS,EABBYPCO,,DWR,Active,2020,2023,481584,4427391,Digitized off map,https://dwr.state.co.us/Tools/Stations/EABBYPCO,"(39.996506, -105.215745)"
2,67,,KS,"FRONTIER DITCH, KS",FRODITKS,07137000,USGS,Active,1950,2023,759854.3,4214209,User supplied,https://dwr.state.co.us/Tools/Stations/FRODITKS,"(38.038346, -102.039071)"
2,17,PUEBLO,CO,"APISHAPA RIVER NEAR WHITEROCK, CO.",APIWHICO,07119000,USGS,Historic,1942,1947,576869.8,4180687.2,User supplied,https://dwr.state.co.us/Tools/Stations/APIWHICO,"(37.770293, -104.127195)"
5,72,MESA,CO,BULL CREEK ABOVE SOUTH SIDE CANAL NR MOLINA,BULLCRCO,,DWR,Active,2001,2023,236562.5,4336303.7,User supplied,https://dwr.state.co.us/Tools/Stations/BULLCRCO,"(39.1361, -108.047862)"
1,7,JEFFERSON,CO,COORS HOT WELL #2 COOLING WATER RETURN,CRSHW2CO,,DWR,Active,2015,2023,481585,4401180,GPS,https://dwr.state.co.us/Tools/Stations/CRSHW2CO,"(39.760347, -105.214995)"
5,39,GARFIELD,CO,"BEN GOOD CREEK NEAR RULLISON, CO.",BENGORCO,09092980,USGS,Historic,1976,1983,238836.9,4386700.5,User supplied,https://dwr.state.co.us/Tools/Stations/BENGORCO,"(39.590256, -108.041197)"
6,44,MOFFAT,CO,"ELKHEAD CREEK BELOW MAYNARD GULCH, NEAR CRAIG, CO",ELKMAYCO,09246400,USGS,Historic,1995,2008,296929.1,4490982.2,User supplied,https://dwr.state.co.us/Tools/Stations/ELKMAYCO,"(40.544726, -107.398069)"
6,58,ROUTT,CO,"FISH CR TRIB AB LONG LK, NR BUFFALO PASS, CO.",FISHBUCO,09238700,USGS,Historic,1984,1986,357583.7,4481647.8,User supplied,https://dwr.state.co.us/Tools/Stations/FISHBUCO,"(40.473319, -106.680052)"
7,30,SAN JUAN,CO,"MINERAL CREEK NEAR SILVERTON, CO",MINNSICO,09359000,USGS,Historic,1936,1949,262692,4188685.8,User supplied,https://dwr.state.co.us/Tools/Stations/MINNSICO,"(37.814757, -107.6959)"
1,23,PARK,CO,HOCK HOCKING MINE PORTAL,HOCMINCO,,DWR,Active,2020,2023,405019,4347006,GPS,https://dwr.state.co.us/Tools/Stations/HOCMINCO,"(39.267203, -106.101033)"
5,37,EAGLE,CO,"MIDDLE CREEK NEAR MINTURN, CO.",,09066300,USGS,Historic,1964,2023,381401.9,4389360.6,User supplied,https://dwr.state.co.us/Tools/Stations/1521,"(39.645828, -106.382261)"
3,20,,CO,SOUTH FORK OF THE RIO GRANDE,RIOSF2CO,,DWR,Active,2018,2019,354540.9,4169322,,https://dwr.state.co.us/Tools/Stations/RIOSF2CO,"(37.659559, -106.649116)"
5,51,GRAND,CO,"S. FK. WILLIAMS FORK BLW OLD BALDY MT NR LEAL, CO",SOFWOLCO,09035880,USGS,Historic,1985,1988,411245.1,4401508.5,User supplied,https://dwr.state.co.us/Tools/Stations/SOFWOLCO,"(39.758876, -106.036141)"
5,37,EAGLE,CO,"GORE CREEK AT MOUTH NEAR MINTURN, CO",GORCRECO,09066510,USGS,Active,1995,2023,375711.8,4385410.5,User supplied,https://dwr.state.co.us/Tools/Stations/GORCRECO,"(39.609432, -106.447816)"
3,22,CONEJOS,CO,"YELLOW WARBLER RES INFLOW NEAR ANTONIO, CO.",YELWARCO,08238350,USGS,Historic,1979,1989,401115.2,4106546.2,User supplied,https://dwr.state.co.us/Tools/Stations/YELWARCO,"(37.100014, -106.112816)"
